# timestamp x y z roll pitch yaw
1577858783452220 17.780996 -3.778593 0.057238 -0.019593 -0.012124 -0.664117
1577858783464463 17.786889 -3.786074 0.057305 -0.019590 -0.012130 -0.664692
1577858783474760 17.804565 -3.808517 0.057507 -0.019771 -0.011959 -0.666611
1577858783485431 17.819168 -3.809138 0.057505 -0.019767 -0.011967 -0.667378
1577858783495993 17.830952 -3.824100 0.057640 -0.019758 -0.011797 -0.669298
1577858783506222 17.836844 -3.831582 0.057707 -0.019756 -0.011803 -0.669873
1577858783517514 17.863231 -3.847165 0.057840 -0.019938 -0.011823 -0.671790
1577858783528376 17.869123 -3.854646 0.057907 -0.019935 -0.011638 -0.672368
1577858783539062 17.895510 -3.870230 0.058040 -0.019926 -0.011469 -0.674287
1577858783551140 17.901402 -3.877711 0.058108 -0.020114 -0.011475 -0.674862
1577858783561599 17.919079 -3.900154 0.058310 -0.020102 -0.011310 -0.677357
1577858783571882 17.924971 -3.907635 0.058377 -0.020102 -0.011119 -0.677359
1577858783581905 17.951358 -3.923209 0.059510 -0.020093 -0.011139 -0.679277
1577858783593117 17.983637 -3.946274 0.059710 -0.020080 -0.010975 -0.681771
1577858783603860 17.989529 -3.953764 0.058777 -0.020078 -0.010791 -0.682349
1577858783614602 18.007205 -3.976208 0.058979 -0.020068 -0.010620 -0.684268
1577858783625250 18.021808 -3.976829 0.058977 -0.020065 -0.010626 -0.684843
1577858783636051 18.039485 -3.999263 0.060180 -0.019865 -0.010264 -0.686765
1577858783646334 18.045377 -4.006744 0.060247 -0.019862 -0.010270 -0.687340
1577858783657177 18.071764 -4.022328 0.060380 -0.019853 -0.010100 -0.689259
1577858783668337 18.077656 -4.029809 0.060447 -0.019849 -0.010108 -0.690026
1577858783678629 18.104043 -4.045392 0.060580 -0.019839 -0.009746 -0.691948
1577858783689222 18.109935 -4.052873 0.060647 -0.019836 -0.009752 -0.692523
1577858783699658 18.121719 -4.067836 0.060782 -0.019636 -0.009582 -0.694442
1577858783712077 18.127611 -4.075317 0.060849 -0.019633 -0.009207 -0.695022
1577858783722620 18.153998 -4.090900 0.060982 -0.019620 -0.009233 -0.697514
1577858783733143 18.186277 -4.113965 0.061182 -0.019611 -0.008871 -0.699435
1577858783743490 18.192169 -4.121446 0.061249 -0.019417 -0.008879 -0.700202
1577858783753880 18.209846 -4.143889 0.061451 -0.019407 -0.008518 -0.702124
1577858783765073 18.215738 -4.151370 0.061519 -0.019404 -0.008524 -0.702699
1577858783775466 18.242125 -4.166954 0.061651 -0.019203 -0.008162 -0.704620
1577858783786207 18.248017 -4.174435 0.061719 -0.019200 -0.008168 -0.705196
1577858783797221 18.265694 -4.196878 0.061921 -0.019190 -0.007807 -0.707117
1577858783807015 18.280296 -4.197499 0.061919 -0.019187 -0.007813 -0.707692
1577858783818189 18.297973 -4.219943 0.062121 -0.019178 -0.007451 -0.709614
1577858783828005 18.303865 -4.227424 0.062188 -0.018984 -0.007457 -0.710189
1577858783838566 18.330252 -4.243007 0.062321 -0.018974 -0.007287 -0.712108
1577858783848841 18.336144 -4.250488 0.062388 -0.018971 -0.007293 -0.712684
1577858783860148 18.362531 -4.266072 0.062521 -0.018958 -0.006745 -0.715181
1577858783870963 18.368423 -4.273553 0.062588 -0.019139 -0.006384 -0.717103
1577858783882131 18.386099 -4.295996 0.062790 -0.019139 -0.006384 -0.717103
1577858783892535 18.412486 -4.311580 0.062923 -0.019125 -0.006028 -0.719600
1577858783903572 18.412486 -4.311580 0.062923 -0.019125 -0.006028 -0.719600
1577858783913763 18.436055 -4.341504 0.063192 -0.019303 -0.005482 -0.722098
1577858783923945 18.441947 -4.348985 0.063260 -0.019490 -0.005298 -0.722676
1577858783934114 18.468334 -4.364569 0.063392 -0.019671 -0.005127 -0.724595
1577858783944956 18.474226 -4.372050 0.063460 -0.019668 -0.004942 -0.725172
1577858783955859 18.491902 -4.394493 0.063662 -0.019659 -0.004578 -0.726902
1577858783966527 18.506505 -4.395115 0.063660 -0.019656 -0.004584 -0.727477
1577858783977432 18.524181 -4.417558 0.063862 -0.019837 -0.004220 -0.729206
1577858783988019 18.530074 -4.425039 0.063929 -0.019834 -0.004035 -0.729783
1577858783998156 18.547750 -4.447482 0.064131 -0.019634 -0.003863 -0.731511
1577858784008419 18.562353 -4.448104 0.064129 -0.019631 -0.003678 -0.732088
1577858784018574 18.574137 -4.463066 0.064264 -0.019431 -0.003504 -0.733816
1577858784029362 18.580029 -4.470547 0.064331 -0.019427 -0.003319 -0.734393
1577858784039393 18.606416 -4.486131 0.064464 -0.019228 -0.003147 -0.736121
1577858784050663 18.612308 -4.493612 0.064531 -0.019225 -0.002962 -0.736698
1577858784061581 18.629985 -4.516055 0.064733 -0.019021 -0.002795 -0.739000
1577858784072394 18.635877 -4.523536 0.064801 -0.019021 -0.002795 -0.739000
1577858784083180 18.668156 -4.546601 0.065001 -0.018626 -0.002629 -0.741495
1577858784094086 18.685832 -4.569044 0.065203 -0.018426 -0.002457 -0.743223
1577858784104969 18.691724 -4.576525 0.065270 -0.018232 -0.002272 -0.743800
1577858784115674 18.718111 -4.592109 0.065403 -0.017839 -0.002291 -0.745717
1577858784125900 18.724003 -4.599590 0.065470 -0.017836 -0.002106 -0.746295
1577858784136623 18.741680 -4.622033 0.065672 -0.017255 -0.002124 -0.748020
1577858784146550 18.747572 -4.629514 0.065739 -0.017251 -0.001939 -0.748597
1577858784156979 18.773959 -4.645098 0.065872 -0.016670 -0.001956 -0.750322
1577858784167447 18.779850 -4.652588 0.064939 -0.016475 -0.001772 -0.750899
1577858784177984 18.791635 -4.667550 0.065074 -0.015893 -0.001791 -0.752817
1577858784188728 18.797527 -4.675031 0.065141 -0.015698 -0.001606 -0.753394
1577858784199891 18.823914 -4.690615 0.065274 -0.015117 -0.001624 -0.755120
1577858784210964 18.829806 -4.698096 0.065341 -0.014924 -0.001628 -0.755503
1577858784221749 18.847482 -4.720539 0.065543 -0.013960 -0.001454 -0.757231
1577858784232381 18.879761 -4.743604 0.065743 -0.013184 -0.001287 -0.759534
1577858784243360 18.885654 -4.751085 0.065811 -0.012990 -0.001292 -0.760108
1577858784254151 18.903330 -4.773528 0.066013 -0.012409 -0.001308 -0.761642
1577858784264517 18.909222 -4.781009 0.066080 -0.012215 -0.001314 -0.762218
1577858784275406 18.935609 -4.796602 0.065213 -0.011634 -0.001329 -0.763752
1577858784286609 18.935609 -4.796602 0.065213 -0.011440 -0.001335 -0.764327
1577858784296810 18.959177 -4.826527 0.065483 -0.010857 -0.001163 -0.766055
1577858784307212 18.965069 -4.834008 0.065550 -0.010664 -0.001168 -0.766630
1577858784317655 18.982746 -4.856451 0.065752 -0.010273 -0.001184 -0.768164
1577858784328309 18.988638 -4.863932 0.065819 -0.010079 -0.001190 -0.768739
1577858784339157 19.015025 -4.879516 0.065952 -0.009879 -0.001207 -0.770465
1577858784349575 19.020916 -4.887006 0.065019 -0.009683 -0.001215 -0.771232
1577858784360310 19.038593 -4.909449 0.065221 -0.009482 -0.001232 -0.772956
1577858784370545 19.044485 -4.916931 0.065288 -0.009289 -0.001238 -0.773532
1577858784382776 19.070872 -4.932514 0.065421 -0.009085 -0.001261 -0.775833
1577858784393102 19.094441 -4.962438 0.065690 -0.008882 -0.001280 -0.777750
1577858784403713 19.100333 -4.969920 0.065758 -0.008879 -0.001286 -0.778325
1577858784414316 19.118009 -4.992363 0.065960 -0.008869 -0.001112 -0.780053
1577858784425376 19.123901 -4.999844 0.066027 -0.008866 -0.001118 -0.780628
1577858784436469 19.144395 -5.007956 0.065093 -0.008855 -0.001135 -0.782354
1577858784446551 19.150288 -5.015437 0.065160 -0.009043 -0.001141 -0.782929
1577858784456932 19.167964 -5.037880 0.065362 -0.009224 -0.001158 -0.784655
1577858784467511 19.173856 -5.045361 0.065429 -0.009220 -0.001164 -0.785229
1577858784478017 19.191533 -5.067804 0.065631 -0.009400 -0.000990 -0.786957
1577858784488170 19.197425 -5.075286 0.065699 -0.009588 -0.000996 -0.787532
1577858784499252 19.215101 -5.097729 0.065901 -0.009960 -0.001011 -0.789066
1577858784510050 19.220994 -5.105210 0.065968 -0.009956 -0.001017 -0.789641
1577858784520672 19.247380 -5.120793 0.066101 -0.010329 -0.001032 -0.791175
1577858784531183 19.253273 -5.128275 0.066168 -0.010888 -0.001053 -0.793285
1577858784542247 19.276841 -5.158208 0.065437 -0.010885 -0.001059 -0.793860
1577858784553105 19.294517 -5.180652 0.065639 -0.011448 -0.001074 -0.795394
1577858784564162 19.303228 -5.173792 0.065570 -0.011444 -0.001080 -0.795969
1577858784575098 19.309120 -5.181273 0.065637 -0.011817 -0.001286 -0.797501
1577858784586303 19.332688 -5.211197 0.065906 -0.012004 -0.001292 -0.798076
1577858784596894 19.350365 -5.233641 0.066108 -0.012375 -0.001309 -0.799801
1577858784607186 19.356256 -5.241131 0.065175 -0.012372 -0.001315 -0.800376
1577858784617209 19.373933 -5.263574 0.065377 -0.012553 -0.001521 -0.801908
1577858784627448 19.379825 -5.271056 0.065445 -0.012741 -0.001526 -0.802484
1577858784637426 19.406211 -5.286648 0.064578 -0.012920 -0.001733 -0.804207
1577858784648054 19.412104 -5.294130 0.064645 -0.012917 -0.001739 -0.804783
1577858784658568 19.429780 -5.316573 0.064847 -0.013097 -0.001947 -0.806506
1577858784669478 19.435672 -5.324054 0.064915 -0.013094 -0.001953 -0.807081
1577858784679736 19.453349 -5.346497 0.065117 -0.013083 -0.002161 -0.808805
1577858784690466 19.459241 -5.353978 0.065184 -0.013079 -0.002357 -0.809378
1577858784700822 19.476917 -5.376431 0.064385 -0.013069 -0.002564 -0.811102
1577858784712071 19.482809 -5.383912 0.064453 -0.013054 -0.002778 -0.813401
1577858784723580 19.520980 -5.414458 0.064720 -0.013051 -0.002784 -0.813976
1577858784733575 19.538656 -5.436911 0.063923 -0.013040 -0.003183 -0.815698
1577858784744485 19.544548 -5.444392 0.063990 -0.013037 -0.003188 -0.816273
1577858784755291 19.562225 -5.466835 0.064192 -0.013025 -0.003397 -0.818189
1577858784766063 19.568117 -5.474316 0.064259 -0.013021 -0.003594 -0.818762
1577858784776593 19.594504 -5.489900 0.064392 -0.012819 -0.003801 -0.820487
1577858784788049 19.600396 -5.497381 0.064459 -0.012816 -0.003807 -0.821061
1577858784798577 19.618072 -5.519833 0.063661 -0.012805 -0.004205 -0.822784
1577858784809869 19.623964 -5.527314 0.063728 -0.012800 -0.004212 -0.823551
1577858784819637 19.647532 -5.557239 0.063998 -0.012599 -0.004420 -0.825274
1577858784830145 19.653425 -5.564720 0.064065 -0.012595 -0.004617 -0.825848
1577858784840832 19.676993 -5.594644 0.064334 -0.012579 -0.004832 -0.828338
1577858784852118 19.676993 -5.594644 0.064334 -0.012567 -0.005232 -0.830252
1577858784864507 19.715164 -5.625199 0.063602 -0.012564 -0.005237 -0.830827
1577858784874967 19.732840 -5.647643 0.063804 -0.012741 -0.005447 -0.832743
1577858784885491 19.732840 -5.647643 0.063804 -0.012738 -0.005643 -0.833316
1577858784896334 19.762301 -5.685048 0.064141 -0.012725 -0.005852 -0.835231
1577858784906988 19.768193 -5.692529 0.064208 -0.012913 -0.006049 -0.835805
1577858784918118 19.785870 -5.714972 0.064410 -0.013091 -0.006258 -0.837720
1577858784928290 19.791762 -5.722454 0.064477 -0.013086 -0.006265 -0.838487
1577858784938502 19.815330 -5.752387 0.063746 -0.013265 -0.006475 -0.840403
1577858784949085 19.821222 -5.759868 0.063813 -0.013451 -0.006481 -0.840979
1577858784960029 19.853501 -5.782933 0.064014 -0.013630 -0.006689 -0.842894
1577858784970726 19.859393 -5.790414 0.064081 -0.013625 -0.006696 -0.843661
1577858784981835 19.882962 -5.820339 0.064350 -0.014180 -0.007104 -0.846342
1577858784993673 19.882962 -5.820339 0.064350 -0.014358 -0.007313 -0.848257
1577858785004671 19.912423 -5.857744 0.064687 -0.014544 -0.007511 -0.849022
1577858785015881 19.935991 -5.887668 0.064956 -0.014911 -0.007722 -0.851129
1577858785026457 19.941884 -5.895149 0.065023 -0.014907 -0.007728 -0.851705
1577858785037551 19.965452 -5.925074 0.065293 -0.015467 -0.008129 -0.853810
1577858785047439 19.971344 -5.932555 0.065360 -0.015461 -0.008136 -0.854577
1577858785058178 20.003623 -5.955620 0.065560 -0.015830 -0.008345 -0.856492
1577858785068250 20.009516 -5.963101 0.065627 -0.016016 -0.008353 -0.857259
1577858785078517 20.033084 -5.993025 0.065897 -0.016383 -0.008564 -0.859368
1577858785089519 20.038976 -6.000506 0.065964 -0.016569 -0.008762 -0.860133
1577858785100278 20.062545 -6.030431 0.066233 -0.016937 -0.008972 -0.862240
1577858785111833 20.068437 -6.037912 0.066300 -0.017122 -0.008979 -0.863007
1577858785122564 20.103790 -6.082798 0.066704 -0.017484 -0.009198 -0.865881
1577858785133015 20.127359 -6.112723 0.066974 -0.017851 -0.009409 -0.867988
1577858785143362 20.127359 -6.112713 0.067974 -0.017851 -0.009409 -0.867988
1577858785154101 20.156820 -6.150119 0.068311 -0.018021 -0.009629 -0.871054
1577858785166149 20.162712 -6.157600 0.068378 -0.018207 -0.009636 -0.871821
1577858785177135 20.186281 -6.187524 0.068647 -0.018192 -0.009848 -0.874121
1577858785187367 20.198065 -6.202486 0.068782 -0.018377 -0.009855 -0.874888
1577858785198515 20.215742 -6.224920 0.069983 -0.018362 -0.010258 -0.877185
1577858785208900 20.227526 -6.239882 0.070118 -0.018357 -0.010266 -0.877952
1577858785219985 20.251095 -6.269807 0.070387 -0.018531 -0.010287 -0.880253
1577858785229938 20.265698 -6.270428 0.070385 -0.018526 -0.010485 -0.881018
1577858785241298 20.289266 -6.300352 0.070654 -0.018505 -0.010514 -0.884086
1577858785251826 20.301050 -6.315315 0.070789 -0.018505 -0.010514 -0.884086
1577858785263356 20.330511 -6.352720 0.071126 -0.018293 -0.010543 -0.887154
1577858785273929 20.359973 -6.390116 0.072463 -0.018276 -0.010566 -0.889647
1577858785285287 20.365865 -6.397597 0.072530 -0.018271 -0.010573 -0.890414
1577858785295902 20.395325 -6.435003 0.072866 -0.018062 -0.010596 -0.892906
1577858785307009 20.407109 -6.449974 0.072001 -0.017866 -0.010603 -0.893673
1577858785317868 20.430678 -6.479889 0.073270 -0.017659 -0.010434 -0.895976
1577858785328806 20.442463 -6.494851 0.073405 -0.017652 -0.010443 -0.896935
1577858785339779 20.466031 -6.524776 0.073674 -0.017446 -0.010464 -0.899236
1577858785350393 20.477816 -6.539738 0.073809 -0.017250 -0.010471 -0.900003
1577858785360480 20.501384 -6.569662 0.074078 -0.016850 -0.010494 -0.902496
1577858785371596 20.536737 -6.614549 0.074482 -0.016446 -0.010333 -0.905756
1577858785382313 20.548522 -6.629511 0.074617 -0.016249 -0.010340 -0.906523
1577858785393007 20.577982 -6.666917 0.074953 -0.015849 -0.010365 -0.909208
1577858785403063 20.583874 -6.674398 0.075020 -0.015653 -0.010372 -0.909975
1577858785413511 20.604625 -6.718663 0.075426 -0.015253 -0.010204 -0.912470
1577858785423961 20.610517 -6.726144 0.075494 -0.015246 -0.010212 -0.913428
1577858785434037 20.639978 -6.763549 0.075830 -0.014847 -0.010235 -0.915921
1577858785445567 20.651762 -6.778512 0.075965 -0.014649 -0.010244 -0.916880
1577858785455883 20.675331 -6.808436 0.076234 -0.014250 -0.010267 -0.919373
1577858785469974 20.687115 -6.823398 0.076369 -0.014052 -0.010085 -0.920333
1577858785480187 20.716576 -6.860804 0.076705 -0.013842 -0.010110 -0.923018
1577858785490403 20.722468 -6.868285 0.076772 -0.013645 -0.010117 -0.923785
1577858785500407 20.757821 -6.913171 0.077176 -0.013436 -0.010331 -0.926467
1577858785510609 20.769605 -6.928133 0.077311 -0.013238 -0.010340 -0.927426
1577858785521812 20.799066 -6.965539 0.077648 -0.013029 -0.010362 -0.929919
1577858785532006 20.834419 -7.010426 0.078051 -0.012811 -0.010586 -0.933560
1577858785542840 20.846203 -7.025388 0.078186 -0.012804 -0.010595 -0.934519
1577858785553355 20.837493 -7.032247 0.078255 -0.012594 -0.010619 -0.937203
1577858785564097 20.878738 -7.084615 0.078726 -0.012396 -0.010818 -0.938161
1577858785575439 20.908199 -7.122021 0.079063 -0.012376 -0.010842 -0.940844
1577858785586395 20.908199 -7.122011 0.080062 -0.012369 -0.011042 -0.941802
1577858785596283 20.949444 -7.174379 0.080534 -0.012348 -0.011258 -0.944676
1577858785606492 20.961228 -7.189350 0.079669 -0.012342 -0.011264 -0.945443
1577858785622883 20.993763 -7.248578 0.080209 -0.012505 -0.011680 -0.949275
1577858785633237 21.023224 -7.285983 0.080546 -0.012483 -0.011897 -0.952149
1577858785643401 21.035008 -7.300936 0.081680 -0.012666 -0.012095 -0.953106
1577858785654531 21.064469 -7.338341 0.082016 -0.012644 -0.012312 -0.955981
1577858785664833 21.076254 -7.353304 0.082151 -0.012828 -0.012511 -0.956938
1577858785675958 21.105714 -7.390709 0.082488 -0.012806 -0.012918 -0.959811
1577858785687380 21.117499 -7.405662 0.083622 -0.012990 -0.012926 -0.960770
1577858785697834 21.144142 -7.457408 0.084096 -0.012968 -0.013333 -0.963642
1577858785708455 21.155926 -7.472370 0.084230 -0.013152 -0.013342 -0.964601
1577858785718863 21.185387 -7.509776 0.084567 -0.013129 -0.013750 -0.967666
1577858785729064 21.197171 -7.524738 0.084701 -0.013311 -0.013949 -0.968624
1577858785739505 21.217922 -7.569003 0.085107 -0.013480 -0.014165 -0.971498
1577858785749603 21.229706 -7.583956 0.086241 -0.013473 -0.014364 -0.972455
1577858785760111 21.265059 -7.628843 0.086645 -0.013633 -0.014780 -0.976478
1577858785770987 21.270951 -7.636324 0.086712 -0.013800 -0.014998 -0.979545
1577858785782112 21.297594 -7.688070 0.087185 -0.013990 -0.015189 -0.979543
1577858785792437 21.336021 -7.754778 0.087793 -0.014149 -0.015415 -0.983761
1577858785803244 21.347805 -7.769741 0.087928 -0.014141 -0.015424 -0.984719
1577858785813768 21.383159 -7.814618 0.089332 -0.014308 -0.015832 -0.987783
1577858785824213 21.389051 -7.822099 0.089399 -0.014299 -0.015842 -0.988934
1577858785834784 21.415693 -7.873845 0.089872 -0.014466 -0.016059 -0.992001
1577858785845618 21.427478 -7.888807 0.090007 -0.014459 -0.016257 -0.992958
1577858785856487 21.462831 -7.933694 0.090411 -0.014623 -0.016476 -0.996216
1577858785867461 21.474615 -7.948647 0.091546 -0.014615 -0.016484 -0.997175
1577858785878001 21.495366 -7.992912 0.091951 -0.014590 -0.016703 -1.000433
1577858785889616 21.507151 -8.007865 0.093085 -0.014582 -0.016711 -1.001392
1577858785900561 21.539685 -8.067101 0.092626 -0.014740 -0.017128 -1.005608
1577858785910475 21.551470 -8.082054 0.093760 -0.014740 -0.017128 -1.005608
1577858785921558 21.578112 -8.133801 0.094233 -0.014895 -0.017356 -1.010016
1577858785932349 21.589897 -8.148763 0.094368 -0.014895 -0.017356 -1.010016
1577858785943296 21.631142 -8.201121 0.095840 -0.014861 -0.017392 -1.014235
1577858785953900 21.657785 -8.252867 0.096313 -0.015026 -0.017610 -1.017493
1577858785968830 21.669570 -8.267820 0.097447 -0.015017 -0.017619 -1.018644
1577858785978912 21.696212 -8.319566 0.097920 -0.014991 -0.017647 -1.021903
1577858785990104 21.707996 -8.334529 0.098054 -0.014981 -0.017656 -1.023054
1577858786000336 21.740531 -8.393756 0.098595 -0.015145 -0.017874 -1.026313
1577858786011452 21.752315 -8.408718 0.098729 -0.015135 -0.017884 -1.027463
1577858786021143 21.790743 -8.475417 0.100337 -0.015099 -0.017920 -1.031873
1577858786032237 21.790743 -8.475417 0.100337 -0.015262 -0.017948 -1.035325
1577858786042725 21.829170 -8.542116 0.101944 -0.015253 -0.017958 -1.036476
1577858786053330 21.829170 -8.542116 0.101944 -0.015226 -0.017984 -1.039736
1577858786065818 21.867598 -8.608815 0.103552 -0.015216 -0.017803 -1.040888
1577858786076561 21.902950 -8.653702 0.103956 -0.015188 -0.017831 -1.044340
1577858786087476 21.911917 -8.682995 0.105228 -0.015180 -0.017839 -1.045299
1577858786098563 21.941378 -8.720401 0.105564 -0.015151 -0.017867 -1.048750
1577858786108714 21.944452 -8.742223 0.105768 -0.015141 -0.017876 -1.049901
1577858786119783 21.985697 -8.794581 0.107238 -0.015103 -0.017722 -1.054505
1577858786129805 21.988771 -8.816403 0.107442 -0.015103 -0.017722 -1.054505
1577858786141019 22.024125 -8.861280 0.108846 -0.015064 -0.017568 -1.059109
1577858786151505 22.027199 -8.883102 0.109050 -0.015064 -0.017568 -1.059109
1577858786163174 22.065626 -8.949801 0.110657 -0.015216 -0.017605 -1.063710
1577858786172785 22.098161 -9.009029 0.111198 -0.015187 -0.017442 -1.067164
1577858786183844 22.109945 -9.023991 0.111332 -0.015368 -0.017451 -1.068314
1577858786194168 22.109945 -9.023991 0.111332 -0.015339 -0.017479 -1.071766
1577858786205061 22.145554 -9.105040 0.112076 -0.015519 -0.017488 -1.072916
1577858786215299 22.136843 -9.111900 0.112145 -0.015679 -0.017325 -1.076562
1577858786226071 22.189873 -9.179220 0.113752 -0.015669 -0.017334 -1.077712
1577858786238959 22.216516 -9.230967 0.114225 -0.015831 -0.017361 -1.081163
1577858786248356 22.228300 -9.245929 0.114359 -0.016012 -0.017370 -1.082314
1577858786259070 22.254943 -9.297666 0.115832 -0.016172 -0.017588 -1.085764
1577858786269178 22.263909 -9.326969 0.116103 -0.016162 -0.017597 -1.086915
1577858786281499 22.290552 -9.378705 0.117576 -0.016322 -0.017626 -1.090558
1577858786291827 22.302337 -9.393668 0.117711 -0.016312 -0.017634 -1.091709
1577858786302572 22.343837 -9.482207 0.117522 -0.016272 -0.017670 -1.096312
1577858786312673 22.370479 -9.533954 0.117995 -0.016242 -0.017696 -1.099763
1577858786323017 22.382264 -9.548907 0.119130 -0.016232 -0.017705 -1.100913
1577858786333881 22.414799 -9.608134 0.119670 -0.016010 -0.017732 -1.104365
1577858786344583 22.417873 -9.629946 0.120874 -0.016000 -0.017740 -1.105515
1577858786355412 22.450408 -9.689174 0.121415 -0.015782 -0.017765 -1.108776
1577858786366375 22.462193 -9.704127 0.122549 -0.015581 -0.017774 -1.109927
1577858786377249 22.480125 -9.762733 0.123091 -0.015359 -0.017800 -1.113378
1577858786387883 22.497802 -9.785167 0.124293 -0.015349 -0.017809 -1.114529
1577858786397954 22.521626 -9.851263 0.123902 -0.015127 -0.017643 -1.117982
1577858786408426 22.533410 -9.866225 0.124037 -0.015117 -0.017652 -1.119133
1577858786418394 22.565945 -9.925443 0.125577 -0.014896 -0.017487 -1.122586
1577858786428822 22.569019 -9.947265 0.125781 -0.014888 -0.017303 -1.123546
1577858786438747 22.595662 -9.999002 0.127254 -0.014857 -0.017329 -1.126997
1577858786449430 22.613339 -10.021445 0.127456 -0.014847 -0.017147 -1.128150
1577858786467960 22.643056 -10.095004 0.129133 -0.014807 -0.016798 -1.132563
1577858786478837 22.666881 -10.161082 0.130742 -0.014966 -0.016632 -1.136016
1577858786489569 22.678665 -10.176035 0.131876 -0.014956 -0.016451 -1.137168
1577858786500423 22.702489 -10.242131 0.131486 -0.014926 -0.016092 -1.140430
1577858786512220 22.738098 -10.323180 0.132230 -0.014886 -0.015552 -1.144846
1577858786522985 22.749883 -10.338133 0.133365 -0.014876 -0.015370 -1.145997
1577858786533051 22.773707 -10.404220 0.133974 -0.014846 -0.015012 -1.149260
1577858786543844 22.785492 -10.419173 0.135109 -0.014836 -0.015021 -1.150410
1577858786554115 22.818027 -10.478391 0.136649 -0.014806 -0.014471 -1.153674
1577858786564347 22.821101 -10.500213 0.136853 -0.014795 -0.014289 -1.154827
1577858786574923 22.847744 -10.551950 0.138326 -0.014765 -0.013931 -1.158089
1577858786586143 22.850818 -10.573762 0.139529 -0.014755 -0.013748 -1.159241
1577858786596282 22.874643 -10.639849 0.140139 -0.014916 -0.013199 -1.162504
1577858786606749 22.892319 -10.662302 0.139341 -0.014905 -0.013207 -1.163655
1577858786617773 22.910251 -10.720908 0.139883 -0.015066 -0.012849 -1.166918
1577858786628233 22.922036 -10.735861 0.141017 -0.015056 -0.012666 -1.168070
1577858786639207 22.945860 -10.801948 0.141627 -0.015216 -0.012307 -1.171332
1577858786650116 22.957644 -10.816910 0.141761 -0.015206 -0.012125 -1.172484
1577858786660700 22.981469 -10.882988 0.143371 -0.015366 -0.011957 -1.175745
1577858786671480 22.993253 -10.897950 0.143506 -0.015546 -0.011774 -1.176898
1577858786681670 23.022970 -10.971518 0.144183 -0.015696 -0.011614 -1.181309
1577858786691903 23.046794 -11.037606 0.144792 -0.015856 -0.011446 -1.184569
1577858786702018 23.055759 -11.066927 0.143063 -0.015846 -0.011263 -1.185722
1577858786713269 23.073691 -11.125533 0.143605 -0.016196 -0.011285 -1.188982
1577858786724117 23.085476 -11.140496 0.143740 -0.016187 -0.011292 -1.189940
1577858786734535 23.109300 -11.206583 0.144350 -0.016347 -0.011123 -1.193201
1577858786744694 23.121084 -11.221545 0.144484 -0.016337 -0.011131 -1.194352
1577858786754989 23.103663 -11.235264 0.144622 -0.016497 -0.011344 -1.197610
1577858786765744 23.147982 -11.309454 0.145297 -0.016676 -0.011352 -1.198761
1577858786776717 23.174625 -11.361200 0.145770 -0.016645 -0.011565 -1.202019
1577858786786777 23.177699 -11.383022 0.145974 -0.016827 -0.011571 -1.202978
1577858786797127 23.201523 -11.449109 0.146584 -0.016796 -0.011783 -1.206237
1577858786807492 23.213307 -11.464081 0.145718 -0.016976 -0.011791 -1.207387
1577858786817965 23.237132 -11.530159 0.147328 -0.016945 -0.012004 -1.210646
1577858786828053 23.240206 -11.551980 0.147531 -0.017127 -0.012201 -1.211603
1577858786838275 23.258138 -11.610586 0.148074 -0.017096 -0.012413 -1.214862
1577858786848500 23.269922 -11.625549 0.148208 -0.017087 -0.012610 -1.215819
1577858786858955 23.293746 -11.691636 0.148818 -0.017246 -0.012822 -1.219078
1577858786869225 23.296820 -11.713458 0.149021 -0.017235 -0.013021 -1.220227
1577858786879790 23.323463 -11.765204 0.149494 -0.017396 -0.013422 -1.223292
1577858786890764 23.332429 -11.794498 0.150765 -0.017356 -0.013640 -1.227510
1577858786901143 23.359327 -11.882416 0.150579 -0.017536 -0.013839 -1.228659
1577858786911650 23.359327 -11.882416 0.150579 -0.017536 -0.013839 -1.228659
1577858786922252 23.389044 -11.955984 0.151255 -0.017495 -0.014247 -1.232876
1577858786932963 23.412868 -12.022071 0.151865 -0.017465 -0.014458 -1.235943
1577858786943677 23.415942 -12.043893 0.152069 -0.017454 -0.014465 -1.237093
1577858786953987 23.433874 -12.102490 0.153610 -0.017234 -0.014676 -1.240160
1577858786965076 23.433874 -12.102490 0.153610 -0.017224 -0.014873 -1.241118
1577858786975225 23.469483 -12.183539 0.154354 -0.017003 -0.015082 -1.244185
1577858786986101 23.472557 -12.205361 0.154558 -0.016994 -0.015088 -1.245144
1577858786996153 23.490489 -12.263967 0.155100 -0.016583 -0.015299 -1.248211
1577858787007225 23.499455 -12.293270 0.155371 -0.016572 -0.015497 -1.249360
1577858787017689 23.517387 -12.351876 0.155913 -0.016353 -0.015706 -1.252235
1577858787028222 23.520461 -12.373698 0.156117 -0.016341 -0.015713 -1.253386
1577858787038224 23.544286 -12.439776 0.157727 -0.016122 -0.015921 -1.256261
1577858787049195 23.547360 -12.461598 0.157931 -0.015921 -0.015928 -1.257412
1577858787067444 23.577076 -12.535166 0.158607 -0.015690 -0.016335 -1.261436
1577858787078336 23.600901 -12.601244 0.160217 -0.015662 -0.016543 -1.264311
1577858787088818 23.603975 -12.623066 0.160421 -0.015651 -0.016550 -1.265462
1577858787098817 23.627799 -12.689153 0.161030 -0.015431 -0.016949 -1.268336
1577858787109668 23.630874 -12.710965 0.162234 -0.015420 -0.016956 -1.269487
